product,answer_option,review_score
Shelcal,I am like it and also happy with the discount,0.09399477806788512
Shelcal,Discount is very less,0.09138381201044386
Shelcal,delivered on time.with discount,0.09138381201044386
Shelcal,I didn get on time,0.09138381201044386
Shelcal,Discount is not given according to mentioned,0.09138381201044386
Shelcal,delivered on time.with discount,0.09138381201044386
Shelcal,THE EXPIRY DATE WAS NOT CHECKED BEFORE PACKING,0.09138381201044386
Shelcal,Discount is very less,0.09138381201044386
Shelcal,Discount is not applicable on this product.,0.09138381201044386
Shelcal,Rate of discount offered is very less compared to what others are offering,0.09138381201044386
Shelcal,It MFD date and timely delivery,0.09138381201044386
Shelcal,Discount is not competable,0.09138381201044386
Shelcal,U say 20% discount but not applied on this,0.09138381201044386
Shelcal,"Dislike price, like packing",0.09138381201044386
Shelcal,No question of like or dislike! Doctor prescribed,0.09138381201044386
Shelcal,We are getting 15% discount for this medicine from local medical Shop,0.09138381201044386
Shelcal,Regular medicine for my parents Received in time,0.09138381201044386
Shelcal,Discount rate very low other outside market,0.08877284595300261
Shelcal,No commitment and no fixed delivery schedule,0.08877284595300261
Shelcal,Came on time without any damage,0.08877284595300261
Shelcal,Satisfactory Service besides some minor negligencies.,0.08877284595300261
Shelcal,Timely delivery with less price,0.08877284595300261
Shelcal,I dislike die to less discount,0.08877284595300261
Shelcal,Discount n ease of shopping online,0.08877284595300261
Shelcal,Timely delivery with less price,0.08877284595300261
Shelcal,No commitment and no fixed delivery schedule,0.08877284595300261
Shelcal,Satisfactory Service besides some minor negligencies.,0.08877284595300261
Shelcal,Delivery as usual,0.08877284595300261
Shelcal,Came on time without any damage,0.08877284595300261
Shelcal,Delivery so lately...,0.0783289817232376
Shelcal,Not good service,0.0783289817232376
Shelcal,Delivery date was too late,0.0783289817232376
Shelcal,This order was delivered timely as compared to other order which took more than 10 days to deliver,0.07571801566579635
Shelcal,The medicine is fine but the my other medicine is canceled by the vendor,0.07571801566579635
Shelcal,The medicine is fine but the my other medicine is canceled by the vendor,0.07571801566579635
Shelcal,This order was delivered timely as compared to other order which took more than 10 days to deliver,0.07571801566579635
Shelcal,Very Poor Service,0.06005221932114883
Shelcal,Very Poor Service,0.06005221932114883
Shelcal,Good Packing. Genuine Medicines,0.057441253263707574
Shelcal,good product and quick delivery,0.057441253263707574
Shelcal,I am taking it in good faith expecting it to be genuine No question to like or dislike it.,0.057441253263707574
Shelcal,Quick delivery of medicine is very much appreciated,0.057441253263707574
Shelcal,Quick delivery of medicine is very much appreciated,0.057441253263707574
Shelcal,I am taking it in good faith expecting it to be genuine No question to like or dislike it.,0.057441253263707574
Shelcal,Good Packing & Useful Tablet,0.04960835509138381
Shelcal,fast service,0.033942558746736295
Shelcal,Fast delivery,0.028720626631853787
Shelcal,Discount is very minimal,0.028720626631853787
Shelcal,Delivery very late,0.028720626631853787
Shelcal,Very late delivery,0.028720626631853787
Shelcal,Fast delivery,0.028720626631853787
Shelcal,5 Genuine,0.013054830287206266
Shelcal,Quick service,0.007832898172323759
Shelcal,Quick delivery,0.007832898172323759
Shelcal,Usual genuine medicine,0.005221932114882507
Shelcal,Very poor service and not print got my medicine after days ..lots of improvement required,0.0026109660574412533
Shelcal,Very poor service and not print got my medicine after days ..lots of improvement required,0.0026109660574412533
Shelcal,Normal supply,0.0026109660574412533
Shelcal,Delivery is slow,0.0026109660574412533
Shelcal,Less Discount,0.0
Shelcal,Delivery timing,0.0
Shelcal,Less discount,0.0
Shelcal,Delivery speed,0.0
Shelcal,Delivery,0.0
Shelcal,Less Discount,0.0
Shelcal,Order canceled,0.0
Shelcal,Proper packing,0.0
Shelcal,prompt delivery,0.0
Shelcal,Prompt delivery,0.0
Shelcal,Print delivery,0.0
Shelcal,Speedy supply,0.0
Shelcal,Packing quality,0.0
Shelcal,Disount packing,0.0
Shelcal,As usual packing is in good condition and the delivery date is the same as informed,0.0
Shelcal,Delivery speed,0.0
Shelcal,Speedy Delivery,0.0
Shelcal,Timely Delivery,0.0
SevenseascodLiverOil,Not the missing ingredient in my body Feeling better after taking it,0.9876543209876543
SevenseascodLiverOil,Good for eye and memory as vitamin,0.9629629629629629
SevenseascodLiverOil,Good in nutrition content and good for health,0.9629629629629629
SevenseascodLiverOil,Have used it earlier but results are very late may be its purity not same as earlier,0.9629629629629629
SevenseascodLiverOil,Very much like.. Recommended for enhancing immunity of everyone...Must buy again,0.9135802469135802
SevenseascodLiverOil,its really helpful and safe.,0.9135802469135802
SevenseascodLiverOil,excellent for vitamin deficiency good jelly capsules,0.9135802469135802
SevenseascodLiverOil,Good for immunity system .Every body should take it. No foundation for Male/Female anybody can take it.,0.9012345679012346
SevenseascodLiverOil,its good for hair fall,0.9012345679012346
SevenseascodLiverOil,its only 15 days but I do feel energetic and good.. so its a thumbs up for me..,0.8888888888888888
SevenseascodLiverOil,QUALITY IS GOOD AND PRIZE IS LOW,0.8888888888888888
SevenseascodLiverOil,its best for improvement of immune system,0.8888888888888888
SevenseascodLiverOil,i like it and its good in results,0.8765432098765432
SevenseascodLiverOil,It was a good for kids immunity,0.8765432098765432
SevenseascodLiverOil,its a trusted products from my childhood days,0.8641975308641975
SevenseascodLiverOil,Good source of omega 3 fatty acid,0.8271604938271605
SevenseascodLiverOil,Trusted remedy for health. Used for many years,0.7901234567901234
SevenseascodLiverOil,its good for health.,0.7777777777777778
SevenseascodLiverOil,It is a good supplement,0.7654320987654321
SevenseascodLiverOil,Good one seen improvements,0.7407407407407407
SevenseascodLiverOil,AGAIN results are good,0.7407407407407407
SevenseascodLiverOil,5 liked the product very much,0.7283950617283951
SevenseascodLiverOil,I have ordered senses but i feel like that the product is not in original,0.7037037037037037
SevenseascodLiverOil,Meg 3 is best in winter,0.691358024691358
SevenseascodLiverOil,easy and best deal,0.691358024691358
SevenseascodLiverOil,Bottle cap is free,0.654320987654321
SevenseascodLiverOil,Good & effective product for the given low price.,0.6296296296296297
SevenseascodLiverOil,Better than any other product claiming to improve immunity,0.6049382716049383
SevenseascodLiverOil,Best quality products,0.6049382716049383
SevenseascodLiverOil,"Dislike , original monogram (logo) not match original product.",0.5802469135802469
SevenseascodLiverOil,I am not a doctor,0.5679012345679012
SevenseascodLiverOil,No major change after taking these tablets,0.5555555555555556
SevenseascodLiverOil,Caused problems for health,0.5555555555555556
SevenseascodLiverOil,Seams original cod liver oil,0.5432098765432098
SevenseascodLiverOil,4. Promptness and price,0.5432098765432098
SevenseascodLiverOil,Not feeling Any difference,0.5432098765432098
SevenseascodLiverOil,Nice bottling.. Not sure whether it would help or not...,0.5432098765432098
SevenseascodLiverOil,Colour like a gold due,0.5308641975308642
SevenseascodLiverOil,You are gang of thief,0.5185185185185185
SevenseascodLiverOil,I liked the product,0.5185185185185185
SevenseascodLiverOil,I have already used it before,0.5185185185185185
SevenseascodLiverOil,It is original,0.49382716049382713
SevenseascodLiverOil,its too early,0.4567901234567901
SevenseascodLiverOil,At least online available,0.4567901234567901
SevenseascodLiverOil,But I got this product very late ...,0.4444444444444444
SevenseascodLiverOil,Discount & fast delivery,0.3333333333333333
SevenseascodLiverOil,Price n packing (Big package more savings,0.2962962962962963
SevenseascodLiverOil,Delivery time is much,0.2839506172839506
SevenseascodLiverOil,Packing... Delivery... Discount,0.25925925925925924
SevenseascodLiverOil,Original item. Sold without any discount at MRP,0.25925925925925924
SevenseascodLiverOil,The packing is same for years I could relate to product from the memory down the years,0.2222222222222222
SevenseascodLiverOil,Ordered 500 Cabs and Not the Delivery for 100 Cabs,0.20987654320987653
SevenseascodLiverOil,Product and timely delivery,0.20987654320987653
SevenseascodLiverOil,Delievery and Product quality,0.20987654320987653
SevenseascodLiverOil,"This cod lever capsules should be kept in below 10°C, you should see that it should be kept in a ice box during delivery",0.20987654320987653
SevenseascodLiverOil,Like but less discount,0.20987654320987653
SevenseascodLiverOil,Glucosamine Tablets are canceled,0.20987654320987653
SevenseascodLiverOil,Packaging of the product and timely delivery,0.20987654320987653
SevenseascodLiverOil,it should come back in glass jar....,0.20987654320987653
SevenseascodLiverOil,Prompt delivery at reduced cost,0.20987654320987653
SevenseascodLiverOil,Timely delivery and discount,0.20987654320987653
SevenseascodLiverOil,All is ok but I couldn get discount on seven seas cod lever oil cc capsules,0.16049382716049382
SevenseascodLiverOil,Dismounted price Fresh product,0.16049382716049382
SevenseascodLiverOil,packing delivery was all smooth & convenient,0.16049382716049382
SevenseascodLiverOil,Difficult to open bottle lid as its not proper Not sure if this one is a duplicate product too.,0.13580246913580246
SevenseascodLiverOil,"Good product, secure packaging, value for money",0.12345679012345678
SevenseascodLiverOil,It was packed very carefully and delivered with in time,0.12345679012345678
SevenseascodLiverOil,Package quantity is not good,0.12345679012345678
SevenseascodLiverOil,Delivery time is late,0.12345679012345678
SevenseascodLiverOil,Good packing and product was delivered before time.I liked the service a lot.,0.12345679012345678
SevenseascodLiverOil,Genuine quality at very best price,0.09876543209876543
SevenseascodLiverOil,The product was good with long expire,0.09876543209876543
SevenseascodLiverOil,Quality is good Packing forwarding OK,0.09876543209876543
SevenseascodLiverOil,Excellent response Perfect delivery,0.09876543209876543
SevenseascodLiverOil,good package decent price,0.09876543209876543
SevenseascodLiverOil,Exciting discount prompt delivery,0.09876543209876543
SevenseascodLiverOil,Delivery was bit delayed delivery was made through different courier and timely update was not available,0.012345679012345678
SevenseascodLiverOil,Bottle packing quality very bad,0.0
SevenseascodLiverOil,Not satisfied because goods are delivered on parts .,0.0
SevenseascodLiverOil,"I like product. But, dont like delivery",0.0
SevenseascodLiverOil,The condition in which it was delivered was worst,0.0
Neurobion,Effective supplement as vitamin B complex,0.9975961538461539
Neurobion,It is worth recommended to other also to compensate deficiency of B vitamin,0.9927884615384616
Neurobion,I regularly use it for improvement of vitamin B,0.9927884615384616
Neurobion,I regularly use it for improvement of vitamin B,0.9927884615384616
Neurobion,helpful in gaining strength,0.9903846153846154
Neurobion,helpful in gaining strength,0.9903846153846154
Neurobion,I have been taking Neurobion Forte tablets (one a day) for many years It helps in maintaining health and vitality It has no side effects,0.9783653846153846
Neurobion,good option for vitamin b12 supplement,0.9783653846153846
Neurobion,ok ok product..,0.9759615384615384
Neurobion,Very good for nerves strength,0.9759615384615384
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,0.96875
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,0.96875
Neurobion,I am 74 years old hence I was always feel tired and needed lie down for rest After taking nuerobion I feel better and can do some work actively,0.96875
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,0.96875
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,0.96875
Neurobion,AS a Vitamin supplement Neurobion Forte is very good for diabetic,0.9639423076923077
Neurobion,Good medicine for vitamin B,0.9591346153846154
Neurobion,Good medicine for vitamin B,0.9591346153846154
Neurobion,Liked it Good,0.9567307692307693
Neurobion,I have been using it for a while and found it to be a good nerve support,0.9567307692307693
Neurobion,It is a good vitamin substitute. And effective and cheap,0.9543269230769231
Neurobion,It is good vitamin (3V) tablet,0.9543269230769231
Neurobion,its a cheap and effective way to strengthen your nerve,0.9519230769230769
Neurobion,Great for most neurological issue.,0.9471153846153846
Neurobion,Great for most neurological issue.,0.9471153846153846
Neurobion,Good substitute for vitamin B in lesser price.,0.9471153846153846
Neurobion,Cheap and best,0.9399038461538461
Neurobion,Medicine is good and gives me positive results,0.9399038461538461
Neurobion,Best complex at compatible price..,0.9375
Neurobion,Nice for vitamin B 12 deficiency,0.9350961538461539
Neurobion,Everything is amazing,0.9326923076923077
Neurobion,Perfect n good quality,0.9302884615384616
Neurobion,Good value for money,0.9254807692307693
Neurobion,Good tablet for nerve disorder,0.9230769230769231
Neurobion,Have been using it for more than 35 years with out any problems,0.9158653846153846
Neurobion,Good medicine very effective,0.9134615384615384
Neurobion,Very useful with chiefest cost,0.9134615384615384
Neurobion,Good Complex tablet with b12,0.9110576923076923
Neurobion,Good to have one everyday,0.90625
Neurobion,No problem at all Everything was excellent,0.90625
Neurobion,Good effect with no side effects,0.9038461538461539
Neurobion,better composition in this price,0.8990384615384616
Neurobion,It is a good broad spectrum medicine for occasional use.,0.8942307692307693
Neurobion,Helpful in the price range in compare to other multivitamins,0.8942307692307693
Neurobion,It is a good broad spectrum medicine for occasional use.,0.8942307692307693
Neurobion,Quality was amazing,0.8894230769230769
Neurobion,Very good for nurbous system,0.8894230769230769
Neurobion,NERVE AILMENT IS RECTIFIED BY USE OF THIS POPULAR MEDICINE,0.8870192307692307
Neurobion,CHEAP N BEST,0.8870192307692307
Neurobion,its effective against pain due to nerve pitching,0.8870192307692307
Neurobion,Good medicine to use when you have sudden current type feelings,0.8822115384615384
Neurobion,"Reasonable price,recommended by doctors no adverse effect noticed it helps nerve strengthening,long term use",0.8798076923076923
Neurobion,It is good for nerves,0.8701923076923077
Neurobion,It is good for nerves,0.8701923076923077
Neurobion,It is a very good medicine,0.8605769230769231
Neurobion,It is a very good medicine,0.8605769230769231
Neurobion,Good for nerve problem,0.8581730769230769
Neurobion,Good vitamin tab,0.8509615384615384
Neurobion,Good vitamin tab,0.8509615384615384
Neurobion,its a good and cheap combo of neurovitamins,0.8485576923076923
Neurobion,B complex product withb12 at a very reasonable price,0.8461538461538461
Neurobion,B complex product withb12 at a very reasonable price,0.8461538461538461
Neurobion,Very useful for me.,0.84375
Neurobion,The tablet is very harmful,0.8413461538461539
Neurobion,The tablet is very harmful,0.8413461538461539
Neurobion,"After having it, I felt itching allergy, acne & pimples problems overall skin problem.",0.8365384615384616
Neurobion,Small in size,0.8341346153846154
Neurobion,Medicine keeps whole day active and no tiredness,0.8341346153846154
Neurobion,Medicine keeps whole day active and no tiredness,0.8341346153846154
Neurobion,Not sure if it works,0.8317307692307693
Neurobion,Not that effective,0.8293269230769231
Neurobion,Good medicine for nerves,0.8293269230769231
Neurobion,Good medicine for nerves,0.8293269230769231
Neurobion,I like this tablet very much,0.8269230769230769
Neurobion,Easy to swallow,0.8245192307692307
Neurobion,Liked it very much,0.8245192307692307
Neurobion,Best for neutral problems,0.8197115384615384
Neurobion,dislike -- reason smell,0.8173076923076923
Neurobion,It keeps an old women of 94yrs going,0.8173076923076923
Neurobion,It keeps an old women of 94yrs going,0.8173076923076923
Neurobion,dislike -- reason smell,0.8173076923076923
Neurobion,NOT USE FULL,0.8149038461538461
Neurobion,It soothes aching nerves,0.8076923076923077
Neurobion,Working very well,0.8076923076923077
Neurobion,benefits are visible,0.8052884615384616
Neurobion,Good for weakness,0.8028846153846154
Neurobion,This is for D vitamin deficiency,0.7932692307692307
Neurobion,Effect when taken for long duration,0.7908653846153846
Neurobion,Very nice response,0.7908653846153846
Neurobion,A good multivitamin supplement,0.7908653846153846
Neurobion,Effect when taken for long duration,0.7908653846153846
Neurobion,its good for helth.,0.7860576923076923
Neurobion,A good company tab,0.7836538461538461
Neurobion,for vitamin b12,0.78125
Neurobion,value for money,0.78125
Neurobion,Vitamin supplement at unfordable price.,0.7764423076923077
Neurobion,Its a vitamin tablet!,0.7740384615384616
Neurobion,Its a vitamin tablet!,0.7740384615384616
Neurobion,I am a diabetic patient and I am taking regularly,0.7716346153846154
Neurobion,its gud it has it B 12,0.7572115384615384
Neurobion,A regular purchaser,0.7572115384615384
Neurobion,Dtripifficult to rmove tablets from s,0.7548076923076923
Neurobion,it helps me in sciatica pain,0.7451923076923077
Neurobion,it helps me in sciatica pain,0.7451923076923077
Neurobion,Good for nerve,0.7427884615384616
Neurobion,Good for neuralgia,0.7427884615384616
Neurobion,This is also prescribed by my doctor,0.7379807692307693
Neurobion,This is also prescribed by my doctor,0.7379807692307693
Neurobion,Genetic and useful,0.7307692307692307
Neurobion,Genetic and useful,0.7307692307692307
Neurobion,They are useful,0.7307692307692307
Neurobion,Nothing changes in my body,0.7283653846153846
Neurobion,Good for health,0.7115384615384616
Neurobion,Good for health,0.7115384615384616
Neurobion,Good for health,0.7115384615384616
Neurobion,all is good but need to be work on portal offers,0.6995192307692307
Neurobion,all is good but need to be work on portal offers,0.6995192307692307
Neurobion,Increases the nerves strength,0.6899038461538461
Neurobion,Increases the nerves strength,0.6899038461538461
Neurobion,The rate is very reasonable,0.6875
Neurobion,I have been prescribed by my doctor for general weakness I feel better,0.6875
Neurobion,I have been prescribed by my doctor for general weakness I feel better,0.6875
Neurobion,The rate is very reasonable,0.6875
Neurobion,Best in help of Complex bone and mussel problem,0.6850961538461539
Neurobion,Best in help of Complex bone and mussel problem,0.6850961538461539
Neurobion,It seems that it is substandard,0.6850961538461539
Neurobion,It seems that it is substandard,0.6850961538461539
Neurobion,It is helpful,0.6826923076923077
Neurobion,It is helpful,0.6826923076923077
Neurobion,Two tablets were exposed as their seals were punctured,0.6778846153846154
Neurobion,Two tablets were exposed as their seals were punctured,0.6778846153846154
Neurobion,This Tablet was cause of vomitting sorry,0.6754807692307693
Neurobion,This Tablet was cause of vomitting sorry,0.6754807692307693
Neurobion,overall good experience and this is one of the best medicine for me and works well over me. thanks,0.6706730769230769
Neurobion,It is good for Nevas in body,0.6706730769230769
Neurobion,It gives strength to veins,0.6706730769230769
Neurobion,It is good for Nevas in body,0.6706730769230769
Neurobion,overall good experience and this is one of the best medicine for me and works well over me. thanks,0.6706730769230769
Neurobion,It gives strength to veins,0.6706730769230769
Neurobion,Effective for my mother,0.6682692307692307
Neurobion,Effective for my mother,0.6682692307692307
Neurobion,I dont know it work or what .,0.6634615384615384
Neurobion,I dont know it work or what .,0.6634615384615384
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",0.6634615384615384
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",0.6634615384615384
Neurobion,Not in response,0.6610576923076923
Neurobion,It is good,0.6610576923076923
Neurobion,Quality & price,0.6610576923076923
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0.6610576923076923
Neurobion,Does the job,0.6610576923076923
Neurobion,Everything was good,0.6610576923076923
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0.6610576923076923
Neurobion,Till now I didn dislike anything,0.6610576923076923
Neurobion,Till now I didn dislike anything,0.6610576923076923
Neurobion,Nothing is mention,0.6610576923076923
Neurobion,best in its class,0.6466346153846154
Neurobion,best in its class,0.6466346153846154
Neurobion,Good vitamin tablets,0.6370192307692307
Neurobion,Good vitamin tablets,0.6370192307692307
Neurobion,RS.1.99paise.should have shown as.credit in my wallet,0.6153846153846154
Neurobion,Don't have any test,0.6057692307692307
Neurobion,Used for my musels,0.6057692307692307
Neurobion,Don't have any test,0.6057692307692307
Neurobion,it does the work,0.6057692307692307
Neurobion,Not as per request,0.6057692307692307
Neurobion,Using as per Docter advise,0.5889423076923077
Neurobion,It is as per recommendation.,0.5745192307692307
Neurobion,Bifurcation of order given,0.5745192307692307
Neurobion,Bifurcation of order given,0.5745192307692307
Neurobion,cost & utility snatched,0.5697115384615384
Neurobion,I ordered for my mother,0.5697115384615384
Neurobion,I ordered for my mother,0.5697115384615384
Neurobion,Don't bug my notifications,0.5673076923076923
Neurobion,Mud source of b12,0.5673076923076923
Neurobion,Mud source of b12,0.5673076923076923
Neurobion,I like it,0.5649038461538461
Neurobion,The product meets our requirements,0.5649038461538461
Neurobion,canst say anything,0.5625
Neurobion,Everything was prefect,0.5625
Neurobion,No prescription needed,0.5600961538461539
Neurobion,its good for body,0.5576923076923077
Neurobion,"Using the product, but still I could find the fruitful results",0.5576923076923077
Neurobion,Very nice tab,0.5552884615384616
Neurobion,Good bit tabs,0.5528846153846154
Neurobion,its really good,0.5480769230769231
Neurobion,Actually I bought this medicine for my father so I canst tell about this,0.5456730769230769
Neurobion,Really it works,0.5432692307692307
Neurobion,Good vitamin supplement,0.5384615384615384
Neurobion,Good vitamin supplement,0.5384615384615384
Neurobion,Extremely fast supply.just the same day.,0.5360576923076923
Neurobion,Extremely fast supply.just the same day.,0.5360576923076923
Neurobion,its a good product.,0.53125
Neurobion,its a good product.,0.53125
Neurobion,its a good product.,0.53125
Neurobion,Quality in such a low cost,0.5240384615384616
Neurobion,Cheap and effective,0.5216346153846154
Neurobion,It is Ok,0.5216346153846154
Neurobion,Good for daily work,0.5168269230769231
Neurobion,overall good with price,0.5144230769230769
Neurobion,its not making any much difference,0.5120192307692307
Neurobion,Complete vitamin B tablet,0.5096153846153846
Neurobion,its working good in cheapest price,0.5072115384615384
Neurobion,Disprin require percription . Very strange,0.5048076923076923
Neurobion,Unfordable prices.... Helped with muscle spasms and general anxiety,0.5024038461538461
Neurobion,Medicine not available in stock in required quantity,0.49759615384615385
Neurobion,Medicine not available in stock in required quantity,0.49759615384615385
Neurobion,Nice every thing,0.49278846153846156
Neurobion,good To be taken as per Or advice,0.49278846153846156
Neurobion,good To be taken as per Or advice,0.49278846153846156
Neurobion,best medicine for nerves,0.4879807692307692
Neurobion,taste heavy small,0.4879807692307692
Neurobion,NO DISLIKE. ONLY LIKE,0.4831730769230769
Neurobion,NO DISLIKE. ONLY LIKE,0.4831730769230769
Neurobion,Because I have not satisfied,0.4831730769230769
Neurobion,Excellent in nerves problems,0.4831730769230769
Neurobion,Nice Supplement .,0.4831730769230769
Neurobion,Every thing was great,0.4807692307692308
Neurobion,Good effective medicine,0.47596153846153844
Neurobion,Its a wonderful tablet.,0.47596153846153844
Neurobion,Do u mean the effects ?,0.4735576923076923
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0.47115384615384615
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0.47115384615384615
Neurobion,nice tablet for boasting a day,0.46634615384615385
Neurobion,All tablet are found in excellent condition,0.46153846153846156
Neurobion,Response from team was poor,0.45913461538461536
Neurobion,Best price good results...,0.45913461538461536
Neurobion,Not dislike but could not judge how much it is beneficial,0.4543269230769231
Neurobion,good product.,0.4423076923076923
Neurobion,Good product,0.4423076923076923
Neurobion,OK. Nice,0.4423076923076923
Neurobion,Good product,0.4423076923076923
Neurobion,Good product,0.4423076923076923
Neurobion,good results,0.41346153846153844
Neurobion,Good results,0.41346153846153844
Neurobion,Good supplement,0.40865384615384615
Neurobion,Its good,0.39663461538461536
Neurobion,Its good,0.39663461538461536
Neurobion,its good,0.39663461538461536
Neurobion,its good,0.39663461538461536
Neurobion,Good tablet,0.3942307692307692
Neurobion,All good,0.3942307692307692
Neurobion,All good,0.3942307692307692
Neurobion,Yes liked,0.3942307692307692
Neurobion,good multivitamin,0.3942307692307692
Neurobion,All good,0.3942307692307692
Neurobion,Good one,0.3942307692307692
Neurobion,good one,0.3942307692307692
Neurobion,Good one,0.3942307692307692
Neurobion,Good one,0.3942307692307692
Neurobion,effective medicine,0.38221153846153844
Neurobion,Good vitamin,0.37740384615384615
Neurobion,Very good,0.37259615384615385
Neurobion,Very good,0.37259615384615385
Neurobion,Good,0.3701923076923077
Neurobion,Good,0.3701923076923077
Neurobion,Good,0.3701923076923077
Neurobion,Good,0.3701923076923077
Neurobion,Good,0.3701923076923077
Neurobion,Good,0.3701923076923077
Neurobion,"Good,",0.3701923076923077
Neurobion,Amazing work,0.3557692307692308
Neurobion,Very effective,0.34375
Neurobion,Very effective,0.34375
Neurobion,Excellent result,0.34134615384615385
Neurobion,Great,0.34134615384615385
Neurobion,Excellent quality,0.34134615384615385
Neurobion,Excellent product,0.34134615384615385
Neurobion,Excellent product,0.34134615384615385
Neurobion,Great,0.34134615384615385
Neurobion,Excellent product,0.34134615384615385
Neurobion,Awesome,0.3389423076923077
Neurobion,Excellent,0.3389423076923077
Neurobion,Nothing great,0.3389423076923077
Neurobion,Excellent,0.3389423076923077
Neurobion,Excellent,0.3389423076923077
Neurobion,Easy availability,0.33413461538461536
Neurobion,Mary nice,0.3317307692307692
Neurobion,Best multivitamin,0.3317307692307692
Neurobion,Best Quality,0.3317307692307692
Neurobion,All ok,0.3317307692307692
Neurobion,Nice effects,0.3317307692307692
Neurobion,Nice results,0.3317307692307692
Neurobion,Liked,0.3293269230769231
Neurobion,Very useful,0.32211538461538464
Neurobion,Given strength,0.3173076923076923
Neurobion,Nice,0.31490384615384615
Neurobion,Useful,0.3125
Neurobion,Useful,0.3125
Neurobion,Fresh date,0.31009615384615385
Neurobion,Keep fresh,0.3076923076923077
Neurobion,all right,0.3076923076923077
Neurobion,Not Good,0.30528846153846156
Neurobion,Like,0.2932692307692308
Neurobion,Nothing,0.2932692307692308
Neurobion,like,0.2932692307692308
Neurobion,Like,0.2932692307692308
Neurobion,Prompt,0.2932692307692308
Neurobion,Good packing,0.28125
Neurobion,Essentially necessary,0.27884615384615385
Neurobion,I like,0.2692307692307692
Neurobion,Nothing particular,0.2692307692307692
Neurobion,Already replied,0.2692307692307692
Neurobion,Packing good,0.2692307692307692
Neurobion,It works,0.2692307692307692
Neurobion,Not like,0.2692307692307692
Neurobion,No 1,0.2692307692307692
Neurobion,like it,0.2692307692307692
Neurobion,Effective.Fairly priced,0.2692307692307692
Neurobion,just gud,0.2692307692307692
Neurobion,Nurobian tablet,0.2668269230769231
Neurobion,Prompt delivery’s,0.2668269230769231
Neurobion,Low cost,0.2668269230769231
Neurobion,Prompt Availability,0.2668269230769231
Neurobion,Fight infection,0.2668269230769231
Neurobion,No work,0.2668269230769231
Neurobion,No dislikes,0.2668269230769231
Neurobion,Unfordable product,0.2668269230769231
Neurobion,Results awaited,0.2668269230769231
Neurobion,Good service,0.25721153846153844
Neurobion,Good service,0.25721153846153844
Neurobion,Excellent service,0.21875
Neurobion,Packing is nice,0.1971153846153846
Neurobion,Along with this i had initially ordered glycogen for which a prescription was called for But what i had unloaded was not a'exited as it was issued in 2015. Since this is regular medication for diabetic control age of the prescription should not matter.,0.18990384615384615
Neurobion,Along with this i had initially ordered glycogen for which a prescription was called for But what i had unloaded was not a'exited as it was issued in 2015. Since this is regular medication for diabetic control age of the prescription should not matter.,0.18990384615384615
Neurobion,Service as well as app(v fast,0.16105769230769232
Neurobion,Delivery and information available on webster,0.15625
Neurobion,Delivery and information available on webster,0.15625
Neurobion,Quick delivery with no problem,0.15625
Neurobion,Fast delivery Authentic product.,0.11298076923076923
Neurobion,All medicine are good and with discount price.,0.10096153846153846
Neurobion,Original product at great discount,0.09615384615384616
Neurobion,Nice follow up from customer care,0.09615384615384616
Neurobion,The way of packing is good thank you,0.09615384615384616
Neurobion,The way of packing is good thank you,0.09615384615384616
Neurobion,Original product at great discount,0.09615384615384616
Neurobion,"Good, but after making order I realized that my mobile no mistaken typed wrong and I requested you to correct but you didn and due to this I and courier service person got too much trouble.",0.0889423076923077
Neurobion,Nice packing,0.0889423076923077
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0.0889423076923077
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0.0889423076923077
Neurobion,its good for weak nerve and helps to work,0.08653846153846154
Neurobion,Great services,0.07932692307692307
Neurobion,Good and delivered on time,0.07692307692307693
Neurobion,Timely delivery Good packing,0.07692307692307693
Neurobion,Packing should have been a bit strong,0.07692307692307693
Neurobion,delivered in time with good discount,0.07692307692307693
Neurobion,Good to receive on time.,0.07692307692307693
Neurobion,Good discount and cashback,0.07692307692307693
Neurobion,Good packing and expire date,0.07692307692307693
Neurobion,Packing should have been a bit strong,0.07692307692307693
Neurobion,Good packing and expire date,0.07692307692307693
Neurobion,Packing & presentation,0.07451923076923077
Neurobion,Didn't get delivery,0.07451923076923077
Neurobion,U should give discount on that also,0.07451923076923077
Neurobion,U should give discount on that also,0.07451923076923077
Neurobion,packing and quality,0.07451923076923077
Neurobion,Delivery should be speed,0.07451923076923077
Neurobion,Time required for is too much for customer care support,0.07211538461538461
Neurobion,Time required for is too much for customer care support,0.07211538461538461
