product,answer_option,label,review_len,Rn,Rp,Rs,Rc,Rd,Rsc
Accucheck,I like the app because it contains all medicine,0,9,0.5185856687049771,0.0,0.0,0.011688311688311689,1.0,0.3612
Accucheck,Nothing to dislike.,0,3,0.0,0.0,0.0,0.003896103896103896,0.0,0.2924
Accucheck,Product ordered wrong and not replace first time shop and had loss of 600/_ I am not rich person I ordered from you for save some money and got loss And till now not able to purchase new strip for checking my blood sugar what is going in my bong I dont know,0,53,0.5341448672719877,-0.11022727272727273,0.6125757575757576,0.05584415584415584,1.0,-0.7524
Becadexamin,Selenium is missing and vitamin A is more than what is needed for everyday requirement.,1,15,0.4740829765694011,0.033333333333333326,0.3833333333333333,0.042483660130718956,1.0,0.0
Becadexamin,Good for daily supplement,1,4,0.3866547776829095,0.35,0.30000000000000004,0.013071895424836602,0.0,0.4404
Becadexamin,Becadexamin is a poorhouse of vitamin and it is cost effective,1,11,0.6092601534440794,0.6,0.8,0.032679738562091505,1.0,0.6486
Becadexamin,Chaljata hai ek marina sasta bhi hair 😂,0,8,0.42857142857142855,0.0,0.0,0.026143790849673203,1.0,0.4404
Becadexamin,One pensive yet effective,0,4,0.0,0.6,0.8,0.013071895424836602,0.0,0.5267
Becadexamin,Not at all recommended full of synthetic color and nonveg material,1,11,0.6105310849516338,0.35,0.55,0.03594771241830065,0.0,-0.1511
Becadexamin,How can one rate medicines qualitatively??,0,6,0.6435062817489353,0.0,0.0,0.0196078431372549,0.0,0.0
Becadexamin,Bottles received in good condition. Product still to try,0,9,0.5034604958868916,0.7,0.6000000000000001,0.029411764705882353,0.0,0.4404
Becadexamin,fast delivery neat packing and price discount,0,7,0.6215723814024869,0.2,0.6,0.02287581699346405,1.0,0.4588
Becadexamin,all ok. using since 30+ years,0,6,0.5,0.5,0.5,0.0196078431372549,0.0,0.0
Becadexamin,Nothing to dislike. Its a good multi vitamin,1,8,0.2029775382903886,0.7,0.6000000000000001,0.026143790849673203,1.0,0.7418
Becadexamin,The packing and of course the delivery was very good,0,10,0.8536035179817621,0.9099999999999999,0.7800000000000001,0.032679738562091505,1.0,0.4927
Becadexamin,No longer user starting soon,0,5,0.25550911380626834,0.0,0.1,0.016339869281045753,0.0,-0.296
Becadexamin,This is great muti vitamins..,1,5,0.6482796122029106,0.8,0.75,0.016339869281045753,0.0,0.6249
Becadexamin,It works but have to give some time,0,8,0.44529592349126235,0.0,0.0,0.026143790849673203,1.0,0.0
Becadexamin,Value for money vitamin,1,4,1.0,0.0,0.0,0.013071895424836602,0.0,0.5574
Becadexamin,Everything was perfect including product and delivery,0,7,0.3822890499094656,1.0,1.0,0.02287581699346405,1.0,0.5719
Becadexamin,"Fast delivery,best quality medicine and great discount",0,7,0.5871496267069456,0.5,0.675,0.02287581699346405,1.0,0.6249
Becadexamin,Should give more discount on purchase,0,6,1.0,0.5,0.5,0.0196078431372549,1.0,0.0
Becadexamin,My father is taking the tablet for the last 30 years..the multivitamin tablet is very essential especially for diabetic,1,19,0.7405392930034943,0.0,0.4855555555555555,0.049019607843137254,0.0,0.0
Becadexamin,Cuorer facility not good,0,4,0.41006228177289983,-0.35,0.6000000000000001,0.013071895424836602,1.0,-0.3412
Becadexamin,Delivery was too late,0,4,0.41353288280246436,-0.3,0.6,0.013071895424836602,1.0,0.0
Becadexamin,Best multivitamin in this range as compared to other,1,9,0.5596570051669431,0.4375,0.3375,0.029411764705882353,0.0,0.6369
Becadexamin,"great price, fast delivery",0,4,0.4482371520893981,0.5,0.675,0.013071895424836602,1.0,0.6249
Becadexamin,Good and beneficial,1,3,0.0,0.7,0.6000000000000001,0.00980392156862745,0.0,0.7003
Becadexamin,Has always stood the test of time for quality,0,9,0.7115709382670393,0.0,0.0,0.029411764705882353,1.0,0.0
Becadexamin,its much effective and unfordable,1,5,0.0,0.6,0.8,0.016339869281045753,0.0,0.4767
Becadexamin,Very nice medicine for vitamin s and supplement,1,8,0.43798539350444676,0.78,1.0,0.026143790849673203,1.0,0.6478
Becadexamin,No prescription needed,0,3,0.539792790701559,0.0,0.0,0.00980392156862745,0.0,-0.296
Becadexamin,"All range of vitamin present, cost effective as well",1,9,0.6092601534440794,0.3,0.4,0.029411764705882353,0.0,0.7506
Becadexamin,"Very good small package of all vitamin and minerals I must say, ply go for this product.",0,17,0.7363392976294528,0.32999999999999996,0.5900000000000001,0.05555555555555555,1.0,0.659
Becadexamin,All in one Packing should be in plastic bottle instead of glass bottel.,0,13,0.6540970510337363,0.0,0.0,0.0392156862745098,1.0,0.0
Becadexamin,excellent product and customer service.,0,5,0.7098412781959335,1.0,1.0,0.016339869281045753,1.0,0.5719
Becadexamin,It is very useful and effective,1,6,0.0,0.495,0.4,0.0196078431372549,0.0,0.762
Becadexamin,Quality is good....can feel the difference,0,6,0.3306063636051124,0.0,0.0,0.0196078431372549,0.0,0.0
Becadexamin,"i am worried to take i took 1 and was having drowsiness worried should i continue or not,doctor need to suggest for b12",0,23,0.22428648911442076,0.0,0.0,0.06209150326797386,1.0,-0.5267
Becadexamin,Good and economical multi vitamin mineral capsule,1,7,0.5069914436690639,0.5,0.75,0.02287581699346405,0.0,0.6249
Becadexamin,Quality at economical price,0,4,0.6073849629179648,0.3,0.9,0.013071895424836602,0.0,0.0
Becadexamin,I have no result for that,0,6,1.0,0.0,0.0,0.0196078431372549,1.0,-0.296
Becadexamin,Low price good product,0,4,0.48432267983131366,0.35,0.45000000000000007,0.013071895424836602,0.0,0.2023
Becadexamin,Like - They are cheap,0,5,0.0,0.4,0.7,0.016339869281045753,1.0,0.3612
Becadexamin,"This is an old product, not much improvement",0,8,0.6051542963240363,0.0,0.2,0.026143790849673203,0.0,-0.357
Becadexamin,Good quality easily available product.,0,5,0.349906915232205,0.55,0.5,0.016339869281045753,0.0,0.6486
Becadexamin,Timely delivery n discount,0,4,0.6730795762692177,0.0,0.0,0.013071895424836602,1.0,0.0
Becadexamin,Good multi vitamin tablet..,1,4,0.5337789316343873,0.7,0.6000000000000001,0.013071895424836602,0.0,0.6249
Becadexamin,Product is soo good,0,4,0.7774786028141064,0.7,0.6000000000000001,0.013071895424836602,0.0,0.4404
Becadexamin,Effective at low price,0,4,0.3073484863260383,0.3,0.55,0.013071895424836602,0.0,0.25
Becadexamin,"Its prescribed to from one of the best Dr, I was unable to find it but got it here felt now side effect hence preferring it.",1,26,0.08624837064830418,0.25,0.4,0.0784313725490196,1.0,0.3818
Becadexamin,It gives extra strength,1,4,0.3333333333333333,0.0,0.1,0.013071895424836602,0.0,0.4939
Becadexamin,It was helpful for me,0,5,0.0,0.0,0.0,0.016339869281045753,0.0,0.4215
Becadexamin,Not very useful as Vitamin,1,5,0.0,-0.11538461538461536,0.0,0.016339869281045753,0.0,-0.041
Becadexamin,Delay in courier Service,0,4,1.0,0.0,0.0,0.013071895424836602,1.0,-0.3182
Becadexamin,As good as it is supposed to be,0,8,0.0,0.7,0.6000000000000001,0.026143790849673203,0.0,0.4404
Becadexamin,It was suggested by doctors and my son like it to take one time at every night,0,17,0.6888728774915212,0.0,0.0,0.05555555555555555,1.0,0.3612
Becadexamin,It gets sticky even when kept in refrigerator,1,8,0.25550911380626834,0.0,0.0,0.026143790849673203,0.0,0.0
Becadexamin,I like it very much,0,5,0.0,0.26,0.26,0.016339869281045753,1.0,0.3612
Becadexamin,"Since it is a multivitamin capsule and I am trying for the first time, & now I crossed 1 week of taking becadexamin.Right now I canst say anything but still I like the product as my doc recommended me to take becadexamin .I am feeling little relaxed .",0,48,0.5350172449331709,0.03125,0.41666666666666663,0.13725490196078433,1.0,0.8768
Becadexamin,very good product,0,3,0.548379499768682,0.9099999999999999,0.7800000000000001,0.00980392156862745,0.0,0.4927
Becadexamin,It is good product,0,4,0.548379499768682,0.7,0.6000000000000001,0.013071895424836602,0.0,0.4404
Becadexamin,Very useful . Nd powerful capsule .,1,7,0.4834033482200674,0.345,0.5,0.0196078431372549,1.0,0.7178
Becadexamin,Price is lower on other site,0,6,0.6633692733168444,-0.125,0.375,0.0196078431372549,0.0,-0.296
Becadexamin,This is not expensive compare with any other multi vitamin capsule,0,11,0.551394316201594,0.0625,0.5375,0.03594771241830065,0.0,0.296
Becadexamin,Bacadexamin is nice tablets,0,4,0.30819410206747255,0.6,1.0,0.013071895424836602,0.0,0.4215
Becadexamin,Good supplement... Unfordable,1,3,0.38665477768290946,0.7,0.6000000000000001,0.00980392156862745,0.0,0.4404
Becadexamin,Good vitamin source at cheapest price,1,6,0.6351557122963417,0.7,0.6000000000000001,0.0196078431372549,0.0,0.6249
Becadexamin,The product is really good,0,5,0.548379499768682,0.7,0.6000000000000001,0.016339869281045753,0.0,0.4927
Becadexamin,Good and shows result,0,4,0.0,0.7,0.6000000000000001,0.013071895424836602,0.0,0.4404
Becadexamin,Good and reliable source of vitamin but quantity of vitamin should be more,1,13,0.9341921685416286,0.6,0.55,0.03594771241830065,0.0,0.6542
Becadexamin,"I bought it because not available in my city,,,nice product",0,10,0.21772283428110886,-0.2,0.4,0.032679738562091505,1.0,0.0
Becadexamin,product quality is ok as per the price.,0,8,0.6805042545796741,0.5,0.5,0.026143790849673203,0.0,0.296
Becadexamin,its very cheap but very good energy for our daily routine,0,11,0.4810574978256375,0.4766666666666666,0.5633333333333334,0.032679738562091505,0.0,0.8104
Becadexamin,personalized health product,1,3,0.6051542963240363,0.0,0.0,0.00980392156862745,0.0,0.0
Becadexamin,Why do you ask this Are you doubtful about its genuineness?Why not other medicines that I ordered,0,17,0.2115841449438613,-0.36875,0.6375,0.05228758169934641,1.0,-0.34
Becadexamin,Best and cheapest multivitamin capsules,1,5,0.46015350351649437,1.0,0.3,0.016339869281045753,0.0,0.6369
Becadexamin,Liked it. The bottle is of glass i thougt it to be of plastic hence thrown it to the table and when i open the box .. unfortunately the bottle is cracked although the bubble lining is on one side. But that my mistake. I liked the network and appreciate your work ethics,0,53,0.6953526403040274,0.175,0.7749999999999999,0.13398692810457516,1.0,0.6542
Becadexamin,Very effective but I dont like the smell of capsule,1,10,0.41800687531372555,0.78,1.0,0.032679738562091505,1.0,-0.1201
Becadexamin,I am using the product and its very good,0,9,0.548379499768682,0.9099999999999999,0.7800000000000001,0.029411764705882353,1.0,0.4927
Becadexamin,Sentatic no so good,0,4,0.0,0.7,0.6000000000000001,0.013071895424836602,0.0,-0.6512
Becadexamin,Little costly then market,0,4,0.34319978732389705,-0.1875,0.5,0.013071895424836602,0.0,-0.0276
Becadexamin,I am consuming this product for a long time.,0,9,0.39817484004466497,-0.05,0.4,0.029411764705882353,1.0,0.0
Evion,packing and delivery on time...shipping charges are high,0,8,0.7945223019641398,0.16,0.5399999999999999,0.02077922077922078,1.0,-0.2732
Evion,"Its not about the medicine, its really good its about too much delayed delivery for which i had to buy all the medicine from outside so it was a lost of money for me",0,34,0.7311876021974365,0.3,0.2833333333333334,0.07792207792207792,1.0,-0.0018
Evion,i like the service,0,4,0.5133336871241286,0.0,0.0,0.01038961038961039,1.0,0.3612
Evion,Packing not sufficient,0,3,0.0,0.0,0.0,0.007792207792207792,1.0,0.0
Evion,No side effects,0,3,1.0,0.0,0.0,0.007792207792207792,0.0,-0.296
Evion,Need long time to c effect,0,6,0.46525503698444587,-0.05,0.4,0.015584415584415584,1.0,0.0
Evion,Must buy for any use,0,5,0.4575206289536073,0.0,0.0,0.012987012987012988,0.0,0.0
Evion,Super platform to get genuine medicine,0,6,0.46739188608181126,0.3666666666666667,0.5833333333333333,0.015584415584415584,1.0,0.5994
Evion,its very useful and very good,1,6,0.0,0.6499999999999999,0.39000000000000007,0.012987012987012988,0.0,0.7496
Evion,Union 400mg is Vitamin E supplement to be taken in the morning once daily after breakfast as directed rescribed by General Practioner,1,22,0.33975413699168805,0.02500000000000001,0.25,0.05714285714285714,1.0,0.296
Evion,Using it regularly as a vitamin e requirement,0,8,0.6449841677026971,0.0,0.07692307692307693,0.02077922077922078,1.0,0.296
Evion,This drug is effective in peripheral nurological pain & nocturnal leg clump.,1,12,0.5228771049118909,0.6,0.8,0.03116883116883117,1.0,-0.0516
Evion,"cost is less than your service charge and same man delivered other medicines also only 2 PO made than you should consider to wave off and same you did after informing you, which should be done earlier to combine both PO of same day and wave off charges",0,48,0.8008732229221093,-0.041666666666666664,0.33095238095238094,0.09610389610389611,1.0,-0.8949
Evion,Prescription not accepted for whole order,0,6,0.6183013712545476,0.2,0.4,0.015584415584415584,0.0,-0.2057
Evion,this medicine has been prescribed by doctor and giving the desired result of improvement.,0,14,0.5475757602912495,0.0,0.0,0.03636363636363636,0.0,0.7579
Evion,Liked very much,0,3,0.0,0.43,0.53,0.007792207792207792,0.0,0.4215
Evion,good packing and prompt service.,0,5,0.4855591878510497,0.7,0.6000000000000001,0.012987012987012988,1.0,0.4404
Evion,Price more then MRP written on strip,0,7,0.45205196575681805,0.5,0.5,0.01818181818181818,0.0,0.0
Evion,Medicine ok Service is hard to Without serviceCharge,0,8,0.2329922762888264,0.10416666666666666,0.5208333333333333,0.02077922077922078,1.0,0.2023
Evion,I take It E for my skin hair n nails since a long time.,0,14,0.7674996319550893,-0.05,0.4,0.03636363636363636,1.0,0.0
Evion,delivery was not on time,0,5,1.0,0.0,0.0,0.012987012987012988,1.0,0.0
Evion,Discount on this product,0,4,1.0,0.0,0.0,0.01038961038961039,1.0,0.0
Evion,Wonderful caps for my hair,1,5,0.6203989806323668,1.0,1.0,0.012987012987012988,0.0,0.5719
Evion,Cheap and great quality,0,4,0.34025557313054255,0.6000000000000001,0.725,0.01038961038961039,0.0,0.6249
Evion,just fine not sure if this is a duplicate product,0,10,0.19553542670238272,0.08333333333333334,0.6944444444444444,0.025974025974025976,1.0,-0.0418
Evion,It is best for hair and skin,1,7,0.7202103639524617,1.0,0.3,0.01818181818181818,0.0,0.6369
Evion,Good tablet for PMS relief but paraben is a cause of concern.,1,12,0.7628239299957648,0.7,0.6000000000000001,0.03116883116883117,1.0,0.4588
Evion,Very good for liver and skin,1,6,0.7589331890120364,0.9099999999999999,0.7800000000000001,0.015584415584415584,0.0,0.4927
Evion,Packing... Early Delivery... Discount,0,4,0.5089249883625507,0.1,0.3,0.01038961038961039,1.0,0.0
Evion,I am agree pl send on cod,0,7,0.5101009292051994,0.0,0.0,0.01818181818181818,1.0,0.3612
Evion,Panelling of partial order by the merchant after full payment as calculation of partial payment refund and there by follow up is a total headache,0,25,0.7447953936567512,0.03749999999999999,0.47500000000000003,0.05454545454545454,1.0,0.0
Evion,Using it for many years Gives a comfortable feeling,0,9,0.5,0.45,0.65,0.023376623376623377,1.0,0.5859
Evion,"Sorry, this is my last order",0,6,0.43028828299003935,-0.25,0.5333333333333333,0.015584415584415584,0.0,-0.0772
Evion,Well it is meant for what its meant,0,8,0.5,0.0,0.0,0.01818181818181818,0.0,0.2732
Evion,we dont know as per doctor prescription we are taking that is all yo tell me what changes it willing i the body,0,23,0.2755066379515588,0.25,0.75,0.05714285714285714,1.0,0.0
Evion,Its good that evion has 2 variant 400mg and 600mg,0,10,0.333167360117599,0.7,0.6000000000000001,0.025974025974025976,1.0,0.4404
Evion,"another experiment , never completed",0,5,0.5,0.0,0.0,0.012987012987012988,1.0,0.0
Evion,Good and really useful for skin and hair,1,8,0.511183982301414,0.5,0.30000000000000004,0.01818181818181818,0.0,0.7264
Evion,All the tablets have very bad smell,0,7,0.6641644021943213,-0.9099999999999998,0.8666666666666667,0.01818181818181818,0.0,-0.5849
Evion,Because of your poor service for delivery,0,7,0.5508157986546138,-0.4,0.6,0.01818181818181818,1.0,-0.4767
Evion,IT WAS GOOD TO BUY MEDICINE FROM YOU,0,8,0.0,0.7,0.6000000000000001,0.02077922077922078,0.0,0.4404
Evion,Vitamin e need a body face,1,6,0.7561481934075627,0.0,0.0,0.015584415584415584,1.0,0.296
Evion,Delivery is fast but some medicines have discount prices only,0,10,0.793209625313033,0.1,0.8,0.025974025974025976,1.0,0.0
Evion,I like the 600gms better,0,5,0.0,0.5,0.5,0.012987012987012988,1.0,0.6597
Evion,It was normal delivery,0,4,0.3699472471302792,0.15,0.6499999999999999,0.01038961038961039,1.0,0.0
Evion,Quick delivery and the packing,0,5,0.5796698930636559,0.3333333333333333,0.5,0.012987012987012988,1.0,0.0
Evion,Its good it E capsule I use it with my hair oil.,1,12,0.6558567388910814,0.7,0.6000000000000001,0.02857142857142857,1.0,0.4404
Evion,Quickness of delivery,0,3,0.3699472471302792,0.0,0.0,0.007792207792207792,1.0,0.0
Evion,Good for hair ... regularly using...,1,6,0.31750928218585506,0.35,0.3384615384615385,0.015584415584415584,0.0,0.4404
Evion,its very effective,0,3,0.0,0.78,1.0,0.007792207792207792,0.0,0.5256
Evion,Good tabiat,0,2,0.6671385100647474,0.7,0.6000000000000001,0.005194805194805195,0.0,0.4404
Evion,Good for vitamin e.,1,4,0.565732174375007,0.7,0.6000000000000001,0.01038961038961039,0.0,0.6249
Evion,Good for dry skin,1,4,0.3024687183738855,0.31666666666666665,0.6000000000000001,0.01038961038961039,0.0,0.4404
Evion,Very good for skin and hairs,1,6,0.7202103639524617,0.9099999999999999,0.7800000000000001,0.015584415584415584,0.0,0.4927
Evion,pL keep it up,0,4,0.0,0.0,0.0,0.01038961038961039,0.0,0.0
Evion,Vitamin e used for hair and skin,1,7,1.0,0.0,0.0,0.01818181818181818,1.0,0.296
Evion,"Thanks,It helps my hair grow again",1,6,0.18549550419104144,0.0,0.0,0.015584415584415584,0.0,0.3818
Evion,Hasn't helped much with my hair fall problem,1,8,0.7528981778497351,0.2,0.2,0.02077922077922078,0.0,-0.4019
Evion,I like your fast delivery but I dislikes that you dont have facilities for arranging a doctor for prescription,0,19,0.4365226701158238,0.2,0.6,0.04415584415584416,1.0,-0.4215
Evion,Capsule is available in less price in market.,0,8,0.511881741356107,0.11666666666666668,0.23333333333333334,0.01818181818181818,0.0,0.0
Evion,Excellent capsule for Vitamin E,1,5,0.29971623069777825,1.0,1.0,0.012987012987012988,1.0,0.7096
Evion,Product was delivered very late to me,0,7,0.28112935617016627,-0.39,0.78,0.01818181818181818,1.0,0.0
Evion,it is not available regularly,0,5,0.0,-0.1,0.23846153846153847,0.012987012987012988,0.0,0.0
Evion,So nice best result with best discount,0,7,0.4697517316724252,0.8666666666666667,0.5333333333333333,0.015584415584415584,1.0,0.9148
Evion,the capsule is too mess to handle,0,7,0.26095075957533387,-0.175,0.175,0.01818181818181818,0.0,-0.3612
Evion,Offers r not gud,0,4,1.0,0.1,0.0,0.01038961038961039,1.0,0.0
Evion,I LIKE COST AND DELIVERY,0,5,0.6921613445927087,0.0,0.0,0.012987012987012988,1.0,0.3612
Evion,It does what it claims,0,5,0.0,0.0,0.0,0.012987012987012988,0.0,0.0
Evion,It needed more articles or research on Vitamin E,0,9,0.5821792454076717,0.5,0.5,0.023376623376623377,1.0,0.296
Evion,In one strip 2 tablets were not there it was empty,0,11,1.0,-0.1,0.5,0.02857142857142857,1.0,-0.2023
Evion,Don't want to say,0,4,0.0,0.0,0.0,0.01038961038961039,0.0,-0.0572
Evion,Very fast delivery thanks,0,4,0.6671347835905064,0.23,0.49,0.01038961038961039,1.0,0.4877
Evion,my need fulfil in shorttime,0,5,1.0000000000000002,0.0,0.0,0.012987012987012988,0.0,0.0
Evion,Like... Fast courier service...,0,4,0.5380532686282585,0.2,0.6,0.01038961038961039,1.0,0.3612
Evion,Nice packing and genuine product,0,5,0.44959404675671044,0.5,0.75,0.012987012987012988,1.0,0.4215
Evion,Easy to use with low price,0,6,0.22861798483808568,0.21666666666666667,0.5666666666666667,0.015584415584415584,0.0,0.2023
Evion,It has whitening qualities for the skin,1,7,0.6110120705907681,0.0,0.0,0.01818181818181818,0.0,0.0
Evion,data compromised no purchase done,0,5,0.6666666666666666,0.0,0.0,0.012987012987012988,0.0,-0.296
Evion,Prescribed to me for treating fatty liver,1,7,0.5074230817157613,-0.2,0.4,0.01818181818181818,0.0,0.0
Evion,Nothing to dislike. The products arrived next working day.,0,9,0.5817773452526303,0.0,0.0,0.023376623376623377,0.0,0.2924
Evion,delivery was not on time,0,5,1.0,0.0,0.0,0.012987012987012988,1.0,0.0
Evion,Delivery service and better expire date,0,6,0.5442039837559044,0.5,0.5,0.015584415584415584,1.0,0.4404
Evion,Amazing result in evion 400,1,5,0.6409834520332477,0.6000000000000001,0.9,0.012987012987012988,0.0,0.5859
Evion,Delivery of medicines was expected on same day as the order was placed well in time,0,16,0.6521684653583654,-0.05,0.2625,0.03896103896103896,1.0,0.2732
Evion,It is good for skin,1,5,0.565732174375007,0.7,0.6000000000000001,0.012987012987012988,0.0,0.4404
Evion,Good for hair and face and body,1,7,0.8290526342149336,0.7,0.6000000000000001,0.015584415584415584,0.0,0.4404
Evion,its good for vitamin E,1,5,1.0,0.7,0.6000000000000001,0.012987012987012988,1.0,0.6249
Evion,Cheapest & Effective,0,3,0.0,0.6,0.8,0.007792207792207792,1.0,0.4767
Evion,BEST SERVICE BY VENDOR AND VERY FAST SERVICE,0,8,0.5782861661444922,0.63,0.54,0.01818181818181818,1.0,0.6369
Evion,Delivery could be little faster otherwise okay,0,7,0.1653472758344053,0.15625,0.5,0.01818181818181818,1.0,0.1621
Evion,Unable to confirm the order,0,5,0.2741193037723301,-0.5,0.5,0.012987012987012988,0.0,0.0
Evion,It was delivered in a secured way,0,7,0.34908958142344254,0.0,0.0,0.01818181818181818,1.0,0.4019
Evion,i like this product,0,4,0.5287155757551316,0.0,0.0,0.01038961038961039,1.0,0.3612
Evion,Very useful anf value for money,1,6,0.8002213094718206,0.39,0.0,0.015584415584415584,0.0,0.7056
Evion,Capsules are hard coat compare to the normal strips in the market.....is it stocks out sales,0,16,0.5389997182361433,-0.07083333333333335,0.5958333333333332,0.03896103896103896,0.0,-0.1027
Evion,Fast shipping with billing print out with free sample,0,9,0.6939479251437557,0.30000000000000004,0.7,0.02077922077922078,1.0,0.5106
Evion,Delivery and price i like in it,0,7,0.671066949441144,0.0,0.0,0.01818181818181818,1.0,0.3612
Evion,Not so good not so bad,0,6,0.0,5.551115123125783e-17,0.6333333333333333,0.012987012987012988,0.0,0.1139
Evion,Like the delivery and packing,0,5,0.661438215272129,0.0,0.0,0.012987012987012988,1.0,0.3612
Evion,its a good and effective capsule especially for maintaining a glowing skin and hair. Very satisfied with its immediate effect,1,20,0.3854438206905913,0.48749999999999993,0.8500000000000001,0.04415584415584416,1.0,0.8439
Evion,good Source of vitamin E,1,5,0.7678186983214852,0.7,0.6000000000000001,0.012987012987012988,1.0,0.6249
Evion,It was good Bt i find it cheaper in local medical shop.,0,12,0.15576974716342074,0.2333333333333333,0.20000000000000004,0.03116883116883117,1.0,0.4404
Evion,I take it as a It E supplement Hats it,0,10,0.46369028446825516,0.0,0.0,0.023376623376623377,1.0,0.0
Evion,Nice as expected,0,3,0.0,0.25,0.7,0.007792207792207792,0.0,0.4215
Evion,Good - to be taken with fat,1,7,0.42309536607400083,0.7,0.6000000000000001,0.01818181818181818,1.0,0.4404
Evion,Great for skin and nerves,1,5,0.6561669086724298,0.8,0.75,0.012987012987012988,0.0,0.5719
Evion,Later on after using,0,4,0.0,0.0,0.0,0.01038961038961039,0.0,0.0
Evion,Delivery schedule was not kept up,0,6,0.6064015854532282,0.0,0.0,0.015584415584415584,1.0,0.0
Evion,Perfect it e tablet,0,4,0.45085217757418594,1.0,1.0,0.01038961038961039,1.0,0.5719
Evion,Union 400 is an unfordable medicine for nocturnal cramps of lower limbs & general nervous weakness,1,16,0.49167511338778774,0.05000000000000002,0.5,0.04155844155844156,1.0,-0.7269
Evion,It'sa vitamin E supplement It requires nothing more,0,8,0.621908200943218,0.5,0.5,0.02077922077922078,1.0,0.296
Evion,Delay in Delivery and absence of updated communication,0,8,0.6546729232454342,-0.0125,0.0,0.02077922077922078,1.0,-0.3182
Evion,It fulfills need of vitamin e,1,6,0.2758645167953312,0.0,0.0,0.015584415584415584,1.0,0.4939
Evion,It is effective product.,0,4,0.5,0.6,0.8,0.01038961038961039,0.0,0.4767
Evion,This is good capsule,1,4,0.0,0.7,0.6000000000000001,0.01038961038961039,0.0,0.4404
Evion,I dislike the less rate of discount,0,7,0.673735707245954,-0.16666666666666666,0.06666666666666667,0.01818181818181818,1.0,-0.3818
Evion,I liked it coz my Doctor prescribed me...😅,0,8,0.24613519328803923,0.6,0.8,0.02077922077922078,1.0,0.6486
Evion,please change your courier services rest all is great,0,9,0.3657722545734145,0.8,0.75,0.023376623376623377,1.0,0.7506
Evion,Feeling better than before,1,4,0.0,0.5,0.5,0.01038961038961039,0.0,0.5267
Evion,I like wat i ordered ....exactly i got on rime,0,10,0.3700103045386334,0.0,0.0,0.023376623376623377,1.0,0.3612
Evion,It seems to be helpful,0,5,0.0,0.0,0.0,0.012987012987012988,0.0,0.4215
Evion,Capsule is very useful,0,4,0.0,0.39,0.0,0.01038961038961039,0.0,0.4927
Neurobion,I dont know it work or what .,0,8,0.0,0.0,0.0,0.0136986301369863,1.0,0.0
Neurobion,its gud it has it B 12,1,7,1.0,0.0,0.0,0.010273972602739725,1.0,0.0
Neurobion,Original product at great discount,0,5,0.4408970897736204,0.5875,0.75,0.008561643835616438,1.0,0.7506
Neurobion,Delivery charges,0,2,1.0,0.0,0.0,0.003424657534246575,1.0,-0.2732
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,1,10,0.3490950556122413,0.26666666666666666,0.5666666666666668,0.017123287671232876,0.0,0.802
Neurobion,It is worth recommended to other also to compensate deficiency of B vitamin,1,13,0.32990638292794594,0.0875,0.2375,0.02054794520547945,1.0,0.5994
Neurobion,Its good,0,2,0.0,0.7,0.6000000000000001,0.003424657534246575,0.0,0.4404
Neurobion,best medicine for nerves,0,4,0.7775271020501006,1.0,0.3,0.00684931506849315,0.0,0.5859
Neurobion,Good packing,0,2,0.6497251161718285,0.7,0.6000000000000001,0.003424657534246575,1.0,0.4404
Neurobion,Don't have any test,0,4,1.0,0.0,0.0,0.00684931506849315,0.0,0.0
Neurobion,Awesome,0,1,0.0,1.0,1.0,0.0017123287671232876,0.0,0.6249
Neurobion,Excellent result,0,2,0.5125739958069768,1.0,1.0,0.003424657534246575,0.0,0.5719
Neurobion,its a good product.,0,4,0.6470504747389887,0.7,0.6000000000000001,0.00684931506849315,1.0,0.4404
Neurobion,Extremely fast supply.just the same day.,0,6,0.29604892598447885,0.1,0.3625,0.010273972602739725,0.0,0.0
Neurobion,Timely delivery,0,2,0.4617854573748369,0.0,0.0,0.003424657534246575,1.0,0.0
Neurobion,good product.,0,2,0.6470504747389887,0.7,0.6000000000000001,0.003424657534246575,0.0,0.4404
Neurobion,This is also prescribed by my doctor,1,7,0.49335057382702224,0.0,0.0,0.011986301369863013,0.0,0.0
Neurobion,Good price and quick delivery,0,5,0.4961948084389877,0.5166666666666666,0.55,0.008561643835616438,1.0,0.4404
Neurobion,I like this tablet very much,1,6,0.46489094913562967,0.26,0.26,0.010273972602739725,1.0,0.3612
Neurobion,Not that effective,1,3,0.0,0.6,0.8,0.005136986301369863,0.0,-0.3724
Neurobion,Like,0,1,0.0,0.0,0.0,0.0017123287671232876,0.0,0.3612
Neurobion,Best for neutral problems,1,4,0.357809523964079,1.0,0.3,0.00684931506849315,0.0,0.3612
Neurobion,NERVE AILMENT IS RECTIFIED BY USE OF THIS POPULAR MEDICINE,1,10,0.0,0.6,0.9,0.017123287671232876,0.0,0.5023
Neurobion,It is helpful,0,3,0.0,0.0,0.0,0.005136986301369863,0.0,0.4215
Neurobion,B complex product withb12 at a very reasonable price,1,9,0.4517438816914952,-0.01999999999999999,0.5900000000000001,0.015410958904109588,1.0,0.0
Neurobion,Really it works,0,3,0.0,0.2,0.2,0.005136986301369863,0.0,0.0
Neurobion,Nurobian tablet,0,2,0.36211743994849094,0.0,0.0,0.003424657534246575,0.0,0.0
