product,answer_option,review_score
Shelcal,Great taste,0.22193211488250653
Shelcal,Ok good,0.21409921671018275
Shelcal,Good,0.2010443864229765
Shelcal,Good,0.2010443864229765
Shelcal,Good,0.2010443864229765
Shelcal,Good,0.2010443864229765
Shelcal,Good,0.2010443864229765
Shelcal,Good,0.2010443864229765
Shelcal,Good,0.2010443864229765
Shelcal,Good,0.2010443864229765
Shelcal,Good,0.2010443864229765
Shelcal,Excellent tablet,0.195822454308094
Shelcal,Good service,0.1906005221932115
Shelcal,good service,0.1906005221932115
Shelcal,very good,0.1906005221932115
Shelcal,Feeling better,0.18798955613577023
Shelcal,Good packing,0.185378590078329
Shelcal,Good packing,0.185378590078329
Shelcal,Best purchase,0.18276762402088773
Shelcal,Good package,0.1801566579634465
Shelcal,Liked it,0.17754569190600522
Shelcal,Effective,0.17493472584856398
Shelcal,Haddi lohe ke khambe i tarah majus hogai meri shelcal-500 ha kar. Itni mazbut i ab train bhi mere par sai nikal jaye to bhe mer haddi nasi tutegi. Makar igni achuki hai part 1 ungli par utah santa he,0.17232375979112272
Shelcal,Very poor service and not print got my medicine after days ..lots of improvement required,0.17232375979112272
Shelcal,Very poor service and not print got my medicine after days ..lots of improvement required,0.17232375979112272
Shelcal,excellent service,0.1671018276762402
Shelcal,Excellent,0.16449086161879894
Shelcal,Excellent,0.16449086161879894
Shelcal,Liked,0.1618798955613577
Shelcal,Very Poor Service,0.15926892950391644
Shelcal,Nice,0.15926892950391644
Shelcal,Very Poor Service,0.15926892950391644
Shelcal,Thanks,0.1566579634464752
Shelcal,normal rate,0.15404699738903394
Shelcal,instant relive,0.15404699738903394
Shelcal,Very useful,0.1514360313315927
Shelcal,Very useful,0.1514360313315927
Shelcal,Very useful,0.1514360313315927
Shelcal,Andorra exp.,0.1462140992167102
Shelcal,Right choice,0.1462140992167102
Shelcal,Nothing Variable,0.1462140992167102
Shelcal,Fast delivery,0.1462140992167102
Shelcal,Punctuality price,0.1462140992167102
Shelcal,like it,0.1462140992167102
Shelcal,Always dependable,0.1462140992167102
Shelcal,Food all,0.1462140992167102
Shelcal,doctors advice,0.1462140992167102
Shelcal,Nothing Specific,0.1462140992167102
Shelcal,No response,0.1462140992167102
Shelcal,fast service,0.1462140992167102
Shelcal,doctor prescription,0.1462140992167102
Shelcal,Same brand,0.1462140992167102
Shelcal,big size,0.1462140992167102
Shelcal,Calcium boasting,0.1462140992167102
Shelcal,Efficient responsiveness,0.1462140992167102
Shelcal,Calcium supplement,0.1462140992167102
Shelcal,Nothing special,0.1462140992167102
Shelcal,Fast delivery,0.1462140992167102
Shelcal,Like,0.1409921671018277
Shelcal,Satisfactory,0.1409921671018277
Shelcal,Vitamin,0.1409921671018277
Shelcal,Quick service,0.1409921671018277
Shelcal,Nothing,0.1409921671018277
Shelcal,Everything,0.1409921671018277
Shelcal,Satisfactory,0.1409921671018277
Shelcal,Yes,0.1409921671018277
Shelcal,normal,0.1409921671018277
Shelcal,I like,0.1409921671018277
Shelcal,Like,0.1409921671018277
Shelcal,Normal supply,0.1409921671018277
Shelcal,Quick delivery,0.1409921671018277
Shelcal,Nothing,0.1409921671018277
Shelcal,5 Genuine,0.1409921671018277
Shelcal,Everything,0.1409921671018277
Shelcal,Speedy Delivery,0.1409921671018277
Shelcal,Timely Delivery,0.1409921671018277
Shelcal,Less Discount,0.13838120104438642
Shelcal,Delivery timing,0.13838120104438642
Shelcal,Less discount,0.13838120104438642
Shelcal,Delivery speed,0.13838120104438642
Shelcal,Less Discount,0.13838120104438642
Shelcal,Order canceled,0.13838120104438642
Shelcal,Proper packing,0.13838120104438642
Shelcal,prompt delivery,0.13838120104438642
Shelcal,Prompt delivery,0.13838120104438642
Shelcal,Print delivery,0.13838120104438642
Shelcal,Effectiveness,0.13838120104438642
Shelcal,Dislike,0.13838120104438642
Shelcal,Speedy supply,0.13838120104438642
Shelcal,Packing quality,0.13838120104438642
Shelcal,Disount packing,0.13838120104438642
Shelcal,Delivery speed,0.13838120104438642
Shelcal,Delivery,0.10966057441253264
SevenseascodLiverOil,its only 15 days but I do feel energetic and good.. so its a thumbs up for me..,0.9753086419753086
SevenseascodLiverOil,Good for eye and memory as vitamin,0.9629629629629629
SevenseascodLiverOil,Good in nutrition content and good for health,0.9629629629629629
SevenseascodLiverOil,Very much like.. Recommended for enhancing immunity of everyone...Must buy again,0.9382716049382716
SevenseascodLiverOil,It was a good for kids immunity,0.9382716049382716
SevenseascodLiverOil,its really helpful and safe.,0.9135802469135802
SevenseascodLiverOil,i like it and its good in results,0.9135802469135802
SevenseascodLiverOil,QUALITY IS GOOD AND PRIZE IS LOW,0.9135802469135802
SevenseascodLiverOil,It is a good supplement,0.9135802469135802
SevenseascodLiverOil,excellent for vitamin deficiency good jelly capsules,0.9012345679012346
SevenseascodLiverOil,its good for hair fall,0.8888888888888888
SevenseascodLiverOil,its best for improvement of immune system,0.8765432098765432
SevenseascodLiverOil,Good for immunity system .Every body should take it. No foundation for Male/Female anybody can take it.,0.8518518518518519
SevenseascodLiverOil,Not the missing ingredient in my body Feeling better after taking it,0.8518518518518519
SevenseascodLiverOil,Trusted remedy for health. Used for many years,0.8271604938271605
SevenseascodLiverOil,Good source of omega 3 fatty acid,0.8148148148148148
SevenseascodLiverOil,5 liked the product very much,0.8024691358024691
SevenseascodLiverOil,Good one seen improvements,0.7901234567901234
SevenseascodLiverOil,its good for health.,0.7901234567901234
SevenseascodLiverOil,its a trusted products from my childhood days,0.7777777777777778
SevenseascodLiverOil,Have used it earlier but results are very late may be its purity not same as earlier,0.7777777777777778
SevenseascodLiverOil,AGAIN results are good,0.7407407407407407
SevenseascodLiverOil,Bottle cap is free,0.7037037037037037
SevenseascodLiverOil,easy and best deal,0.7037037037037037
SevenseascodLiverOil,The product was good with long expire,0.6666666666666666
SevenseascodLiverOil,Best quality products,0.6666666666666666
SevenseascodLiverOil,Better than any other product claiming to improve immunity,0.654320987654321
SevenseascodLiverOil,Not feeling Any difference,0.6296296296296297
SevenseascodLiverOil,Nice bottling.. Not sure whether it would help or not...,0.6296296296296297
SevenseascodLiverOil,No major change after taking these tablets,0.6172839506172839
SevenseascodLiverOil,Seams original cod liver oil,0.6172839506172839
SevenseascodLiverOil,Caused problems for health,0.5802469135802469
SevenseascodLiverOil,You are gang of thief,0.5802469135802469
SevenseascodLiverOil,Genuine quality at very best price,0.5802469135802469
SevenseascodLiverOil,"Good product, secure packaging, value for money",0.5432098765432098
SevenseascodLiverOil,Meg 3 is best in winter,0.5308641975308642
SevenseascodLiverOil,4. Promptness and price,0.5308641975308642
SevenseascodLiverOil,Good & effective product for the given low price.,0.5185185185185185
SevenseascodLiverOil,Good packing and product was delivered before time.I liked the service a lot.,0.5061728395061729
SevenseascodLiverOil,it should come back in glass jar....,0.4567901234567901
SevenseascodLiverOil,All is ok but I couldn get discount on seven seas cod lever oil cc capsules,0.43209876543209874
SevenseascodLiverOil,Packaging of the product and timely delivery,0.4074074074074074
SevenseascodLiverOil,"Dislike , original monogram (logo) not match original product.",0.38271604938271603
SevenseascodLiverOil,Ordered 500 Cabs and Not the Delivery for 100 Cabs,0.37037037037037035
SevenseascodLiverOil,It is original,0.35802469135802467
SevenseascodLiverOil,"I like product. But, dont like delivery",0.35802469135802467
SevenseascodLiverOil,I have already used it before,0.345679012345679
SevenseascodLiverOil,It was packed very carefully and delivered with in time,0.3333333333333333
SevenseascodLiverOil,Quality is good Packing forwarding OK,0.30864197530864196
SevenseascodLiverOil,At least online available,0.25925925925925924
SevenseascodLiverOil,Price n packing (Big package more savings,0.25925925925925924
SevenseascodLiverOil,Original item. Sold without any discount at MRP,0.25925925925925924
SevenseascodLiverOil,its too early,0.24691358024691357
SevenseascodLiverOil,Delivery was bit delayed delivery was made through different courier and timely update was not available,0.2222222222222222
SevenseascodLiverOil,Glucosamine Tablets are canceled,0.20987654320987653
SevenseascodLiverOil,I have ordered senses but i feel like that the product is not in original,0.19753086419753085
SevenseascodLiverOil,packing delivery was all smooth & convenient,0.19753086419753085
SevenseascodLiverOil,I am not a doctor,0.18518518518518517
SevenseascodLiverOil,Packing... Delivery... Discount,0.18518518518518517
SevenseascodLiverOil,"This cod lever capsules should be kept in below 10°C, you should see that it should be kept in a ice box during delivery",0.1728395061728395
SevenseascodLiverOil,Prompt delivery at reduced cost,0.1728395061728395
SevenseascodLiverOil,good package decent price,0.16049382716049382
SevenseascodLiverOil,Delievery and Product quality,0.14814814814814814
SevenseascodLiverOil,I liked the product,0.14814814814814814
SevenseascodLiverOil,Product and timely delivery,0.13580246913580246
SevenseascodLiverOil,Dismounted price Fresh product,0.13580246913580246
SevenseascodLiverOil,Timely delivery and discount,0.13580246913580246
SevenseascodLiverOil,Exciting discount prompt delivery,0.13580246913580246
SevenseascodLiverOil,Delivery time is much,0.1111111111111111
SevenseascodLiverOil,Colour like a gold due,0.1111111111111111
SevenseascodLiverOil,The packing is same for years I could relate to product from the memory down the years,0.08641975308641975
SevenseascodLiverOil,Excellent response Perfect delivery,0.08641975308641975
SevenseascodLiverOil,Difficult to open bottle lid as its not proper Not sure if this one is a duplicate product too.,0.07407407407407407
SevenseascodLiverOil,Like but less discount,0.07407407407407407
SevenseascodLiverOil,Not satisfied because goods are delivered on parts .,0.06172839506172839
SevenseascodLiverOil,Discount & fast delivery,0.06172839506172839
SevenseascodLiverOil,Package quantity is not good,0.024691358024691357
SevenseascodLiverOil,Bottle packing quality very bad,0.012345679012345678
SevenseascodLiverOil,But I got this product very late ...,0.012345679012345678
SevenseascodLiverOil,Delivery time is late,0.0
SevenseascodLiverOil,The condition in which it was delivered was worst,0.0
Neurobion,ok ok product..,0.9879807692307693
Neurobion,I have been using it for a while and found it to be a good nerve support,0.9879807692307693
Neurobion,Good medicine for vitamin B,0.9831730769230769
Neurobion,Effective supplement as vitamin B complex,0.9831730769230769
Neurobion,Good medicine for vitamin B,0.9831730769230769
Neurobion,AS a Vitamin supplement Neurobion Forte is very good for diabetic,0.9807692307692307
Neurobion,It is worth recommended to other also to compensate deficiency of B vitamin,0.9783653846153846
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,0.9735576923076923
Neurobion,its a cheap and effective way to strengthen your nerve,0.9735576923076923
Neurobion,I regularly use it for improvement of vitamin B,0.9735576923076923
Neurobion,I regularly use it for improvement of vitamin B,0.9735576923076923
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,0.9735576923076923
Neurobion,Perfect n good quality,0.9711538461538461
Neurobion,CHEAP N BEST,0.96875
Neurobion,Nice for vitamin B 12 deficiency,0.9639423076923077
Neurobion,I have been taking Neurobion Forte tablets (one a day) for many years It helps in maintaining health and vitality It has no side effects,0.9615384615384616
Neurobion,It is a good vitamin substitute. And effective and cheap,0.9615384615384616
Neurobion,It is a good broad spectrum medicine for occasional use.,0.9591346153846154
Neurobion,It is a good broad spectrum medicine for occasional use.,0.9591346153846154
Neurobion,Good substitute for vitamin B in lesser price.,0.9543269230769231
Neurobion,"After having it, I felt itching allergy, acne & pimples problems overall skin problem.",0.9519230769230769
Neurobion,I am 74 years old hence I was always feel tired and needed lie down for rest After taking nuerobion I feel better and can do some work actively,0.9519230769230769
Neurobion,B complex product withb12 at a very reasonable price,0.9495192307692307
Neurobion,Its a vitamin tablet!,0.9495192307692307
Neurobion,B complex product withb12 at a very reasonable price,0.9495192307692307
Neurobion,Its a vitamin tablet!,0.9495192307692307
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,0.9375
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,0.9375
Neurobion,good option for vitamin b12 supplement,0.9254807692307693
Neurobion,"Reasonable price,recommended by doctors no adverse effect noticed it helps nerve strengthening,long term use",0.9254807692307693
Neurobion,Very good for nerves strength,0.9254807692307693
Neurobion,It is a very good medicine,0.9230769230769231
Neurobion,It is a very good medicine,0.9230769230769231
Neurobion,I like this tablet very much,0.9206730769230769
Neurobion,Not sure if it works,0.9206730769230769
Neurobion,Medicine is good and gives me positive results,0.9206730769230769
Neurobion,It is good vitamin (3V) tablet,0.9182692307692307
Neurobion,NERVE AILMENT IS RECTIFIED BY USE OF THIS POPULAR MEDICINE,0.9158653846153846
Neurobion,helpful in gaining strength,0.9158653846153846
Neurobion,helpful in gaining strength,0.9158653846153846
Neurobion,Great for most neurological issue.,0.9110576923076923
Neurobion,Great for most neurological issue.,0.9110576923076923
Neurobion,Everything is amazing,0.9086538461538461
Neurobion,A regular purchaser,0.9086538461538461
Neurobion,This is for D vitamin deficiency,0.9086538461538461
Neurobion,Quality was amazing,0.9086538461538461
Neurobion,No problem at all Everything was excellent,0.90625
Neurobion,Have been using it for more than 35 years with out any problems,0.8990384615384616
Neurobion,its a good and cheap combo of neurovitamins,0.8942307692307693
Neurobion,Good effect with no side effects,0.8870192307692307
Neurobion,Good to have one everyday,0.8798076923076923
Neurobion,Good tablet for nerve disorder,0.8774038461538461
Neurobion,Best complex at compatible price..,0.8774038461538461
Neurobion,its effective against pain due to nerve pitching,0.8701923076923077
Neurobion,Cheap and best,0.8677884615384616
Neurobion,Very useful with chiefest cost,0.8677884615384616
Neurobion,Liked it Good,0.8653846153846154
Neurobion,Good value for money,0.8629807692307693
Neurobion,Good medicine to use when you have sudden current type feelings,0.8629807692307693
Neurobion,better composition in this price,0.8605769230769231
Neurobion,It is good for nerves,0.8557692307692307
Neurobion,It is good for nerves,0.8557692307692307
Neurobion,Good medicine very effective,0.8533653846153846
Neurobion,Very good for nurbous system,0.8533653846153846
Neurobion,Helpful in the price range in compare to other multivitamins,0.8509615384615384
Neurobion,Good Complex tablet with b12,0.8461538461538461
Neurobion,It soothes aching nerves,0.8365384615384616
Neurobion,Small in size,0.8221153846153846
Neurobion,I am a diabetic patient and I am taking regularly,0.8221153846153846
Neurobion,Not that effective,0.8173076923076923
Neurobion,Very useful for me.,0.8173076923076923
Neurobion,Good for nerve problem,0.8173076923076923
Neurobion,It keeps an old women of 94yrs going,0.8125
Neurobion,It keeps an old women of 94yrs going,0.8125
Neurobion,Good medicine for nerves,0.8076923076923077
Neurobion,Medicine keeps whole day active and no tiredness,0.8076923076923077
Neurobion,Medicine keeps whole day active and no tiredness,0.8076923076923077
Neurobion,Good medicine for nerves,0.8076923076923077
Neurobion,Quality & price,0.8052884615384616
Neurobion,The tablet is very harmful,0.8004807692307693
Neurobion,The tablet is very harmful,0.8004807692307693
Neurobion,Liked it very much,0.8004807692307693
Neurobion,Best for neutral problems,0.7932692307692307
Neurobion,NOT USE FULL,0.7908653846153846
Neurobion,Good vitamin tab,0.7860576923076923
Neurobion,Good for weakness,0.7860576923076923
Neurobion,Good vitamin tab,0.7860576923076923
Neurobion,Dtripifficult to rmove tablets from s,0.7836538461538461
Neurobion,it helps me in sciatica pain,0.7836538461538461
Neurobion,it helps me in sciatica pain,0.7836538461538461
Neurobion,dislike -- reason smell,0.78125
Neurobion,dislike -- reason smell,0.78125
Neurobion,Easy to swallow,0.7764423076923077
Neurobion,Working very well,0.7716346153846154
Neurobion,Very nice response,0.7692307692307693
Neurobion,benefits are visible,0.7692307692307693
Neurobion,Effect when taken for long duration,0.7644230769230769
Neurobion,value for money,0.7644230769230769
Neurobion,Effect when taken for long duration,0.7644230769230769
Neurobion,its gud it has it B 12,0.7620192307692307
Neurobion,Vitamin supplement at unfordable price.,0.7596153846153846
Neurobion,for vitamin b12,0.7572115384615384
Neurobion,A good multivitamin supplement,0.7572115384615384
Neurobion,This is also prescribed by my doctor,0.7524038461538461
Neurobion,This is also prescribed by my doctor,0.7524038461538461
Neurobion,Good for nerve,0.7427884615384616
Neurobion,Good for neuralgia,0.7355769230769231
Neurobion,A good company tab,0.7283653846153846
Neurobion,Good for health,0.71875
Neurobion,Good for health,0.71875
Neurobion,Genetic and useful,0.71875
Neurobion,Genetic and useful,0.71875
Neurobion,Good for health,0.71875
Neurobion,They are useful,0.71875
Neurobion,I dont know it work or what .,0.7019230769230769
Neurobion,I dont know it work or what .,0.7019230769230769
Neurobion,It gives strength to veins,0.6947115384615384
Neurobion,It gives strength to veins,0.6947115384615384
Neurobion,all is good but need to be work on portal offers,0.6923076923076923
Neurobion,all is good but need to be work on portal offers,0.6923076923076923
Neurobion,It is good,0.6875
Neurobion,Two tablets were exposed as their seals were punctured,0.6875
Neurobion,Everything was good,0.6875
Neurobion,Two tablets were exposed as their seals were punctured,0.6875
Neurobion,its good for helth.,0.6826923076923077
Neurobion,its good for body,0.6826923076923077
Neurobion,Till now I didn dislike anything,0.6802884615384616
Neurobion,Till now I didn dislike anything,0.6802884615384616
Neurobion,Best in help of Complex bone and mussel problem,0.6778846153846154
Neurobion,Best in help of Complex bone and mussel problem,0.6778846153846154
Neurobion,Increases the nerves strength,0.6778846153846154
Neurobion,Increases the nerves strength,0.6778846153846154
Neurobion,It is good for Nevas in body,0.6754807692307693
Neurobion,best in its class,0.6754807692307693
Neurobion,Effective for my mother,0.6754807692307693
Neurobion,It is good for Nevas in body,0.6754807692307693
Neurobion,Effective for my mother,0.6754807692307693
Neurobion,best in its class,0.6754807692307693
Neurobion,The rate is very reasonable,0.6730769230769231
Neurobion,The rate is very reasonable,0.6730769230769231
Neurobion,This Tablet was cause of vomitting sorry,0.6706730769230769
Neurobion,I have been prescribed by my doctor for general weakness I feel better,0.6706730769230769
Neurobion,I have been prescribed by my doctor for general weakness I feel better,0.6706730769230769
Neurobion,This Tablet was cause of vomitting sorry,0.6706730769230769
Neurobion,Good vitamin tablets,0.6682692307692307
Neurobion,Good vitamin tablets,0.6682692307692307
Neurobion,overall good experience and this is one of the best medicine for me and works well over me. thanks,0.6658653846153846
Neurobion,overall good experience and this is one of the best medicine for me and works well over me. thanks,0.6658653846153846
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0.6634615384615384
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0.6634615384615384
Neurobion,Nothing changes in my body,0.65625
Neurobion,It is as per recommendation.,0.65625
Neurobion,It is helpful,0.6538461538461539
Neurobion,It is helpful,0.6538461538461539
Neurobion,It seems that it is substandard,0.6418269230769231
Neurobion,It seems that it is substandard,0.6418269230769231
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",0.6322115384615384
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",0.6322115384615384
Neurobion,RS.1.99paise.should have shown as.credit in my wallet,0.6274038461538461
Neurobion,Good bit tabs,0.6081730769230769
Neurobion,Not in response,0.6033653846153846
Neurobion,Does the job,0.6033653846153846
Neurobion,Everything was prefect,0.6033653846153846
Neurobion,Nothing is mention,0.6033653846153846
Neurobion,Don't have any test,0.5985576923076923
Neurobion,Used for my musels,0.5985576923076923
Neurobion,Don't have any test,0.5985576923076923
Neurobion,it does the work,0.5985576923076923
Neurobion,Not as per request,0.5985576923076923
Neurobion,Good discount and cashback,0.5889423076923077
Neurobion,The product meets our requirements,0.5817307692307693
Neurobion,Bifurcation of order given,0.5793269230769231
Neurobion,Bifurcation of order given,0.5793269230769231
Neurobion,Good vitamin supplement,0.5745192307692307
Neurobion,Good vitamin supplement,0.5745192307692307
Neurobion,Don't bug my notifications,0.5673076923076923
Neurobion,its really good,0.5673076923076923
Neurobion,Mud source of b12,0.5673076923076923
Neurobion,Mud source of b12,0.5673076923076923
Neurobion,No prescription needed,0.5649038461538461
Neurobion,Really it works,0.5625
Neurobion,its working good in cheapest price,0.5528846153846154
Neurobion,canst say anything,0.5504807692307693
Neurobion,Very nice tab,0.5456730769230769
Neurobion,Extremely fast supply.just the same day.,0.5408653846153846
Neurobion,Cheap and effective,0.5408653846153846
Neurobion,Good for daily work,0.5408653846153846
Neurobion,Extremely fast supply.just the same day.,0.5408653846153846
Neurobion,overall good with price,0.5408653846153846
Neurobion,Using as per Docter advise,0.5336538461538461
Neurobion,its not making any much difference,0.53125
Neurobion,Unfordable prices.... Helped with muscle spasms and general anxiety,0.53125
Neurobion,Every thing was great,0.5240384615384616
Neurobion,Good effective medicine,0.5240384615384616
Neurobion,best medicine for nerves,0.5192307692307693
Neurobion,U should give discount on that also,0.5144230769230769
Neurobion,good To be taken as per Or advice,0.5144230769230769
Neurobion,U should give discount on that also,0.5144230769230769
Neurobion,good To be taken as per Or advice,0.5144230769230769
Neurobion,All tablet are found in excellent condition,0.5120192307692307
Neurobion,It is a time tested drug,0.5024038461538461
Neurobion,I did not purchase it this time.,0.4951923076923077
Neurobion,Actually I bought this medicine for my father so I canst tell about this,0.4951923076923077
Neurobion,its prompt delivery,0.49278846153846156
Neurobion,It is Ok,0.4879807692307692
Neurobion,Medicine not available in stock in required quantity,0.4855769230769231
Neurobion,Medicine not available in stock in required quantity,0.4855769230769231
Neurobion,Best price good results...,0.4735576923076923
Neurobion,"Using the product, but still I could find the fruitful results",0.4543269230769231
Neurobion,delivered in time with good discount,0.4519230769230769
Neurobion,Nice every thing,0.4495192307692308
Neurobion,Results in 35-40 days...In back pain and tastelessnees.,0.4326923076923077
Neurobion,Results in 35-40 days...In back pain and tastelessnees.,0.4326923076923077
Neurobion,Excellent in nerves problems,0.43028846153846156
Neurobion,All the medicines were charged at MRP. No discount was given,0.4182692307692308
Neurobion,its a good product.,0.41346153846153844
Neurobion,its a good product.,0.41346153846153844
Neurobion,its a good product.,0.41346153846153844
Neurobion,smells a lot but packed well....,0.41346153846153844
Neurobion,Timely delivery Good packing,0.40625
Neurobion,I like it,0.40384615384615385
Neurobion,I have received medicines with early expire and the Voice issued was incorrect,0.40384615384615385
Neurobion,Delivery should be speed,0.4014423076923077
Neurobion,Not dislike but could not judge how much it is beneficial,0.39663461538461536
Neurobion,Quality in such a low cost,0.3894230769230769
Neurobion,Good packing and expire date,0.38221153846153844
Neurobion,taste heavy small,0.38221153846153844
Neurobion,Good packing and expire date,0.38221153846153844
Neurobion,Delivery and information available on webster,0.3798076923076923
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0.3798076923076923
Neurobion,Delivery and information available on webster,0.3798076923076923
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0.3798076923076923
Neurobion,Packing & presentation,0.37740384615384615
Neurobion,Didn't get delivery,0.37740384615384615
Neurobion,packing and quality,0.37740384615384615
Neurobion,medicine is long lasting expire date,0.375
Neurobion,medicine is long lasting expire date,0.375
Neurobion,Right from placing the order to being delivered,0.3701923076923077
Neurobion,All medicine are good and with discount price.,0.3701923076923077
Neurobion,Right from placing the order to being delivered,0.3701923076923077
Neurobion,good packing but a bit slower delivery considering it was really near my address,0.36538461538461536
Neurobion,good packing but a bit slower delivery considering it was really near my address,0.36538461538461536
Neurobion,timely delivery and updates,0.3629807692307692
Neurobion,timely delivery and updates,0.3629807692307692
Neurobion,It was delivered intima,0.3629807692307692
Neurobion,Packing should have been a bit strong,0.3605769230769231
Neurobion,cost & utility snatched,0.3605769230769231
Neurobion,Response from team was poor,0.3605769230769231
Neurobion,Packing should have been a bit strong,0.3605769230769231
Neurobion,Disprin require percription . Very strange,0.3581730769230769
Neurobion,nice tablet for boasting a day,0.35336538461538464
Neurobion,delivery is not unto mark,0.35336538461538464
Neurobion,NO DISLIKE. ONLY LIKE,0.35096153846153844
Neurobion,NO DISLIKE. ONLY LIKE,0.35096153846153844
Neurobion,I ordered for my mother,0.35096153846153844
Neurobion,I like neurobiology forte tablet and I take this daily since long time,0.35096153846153844
Neurobion,I ordered for my mother,0.35096153846153844
Neurobion,Good to receive on time.,0.3485576923076923
Neurobion,I dislike delivery time,0.34615384615384615
Neurobion,Prompt same day delivery,0.34615384615384615
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0.34615384615384615
Neurobion,Prompt same day delivery,0.34615384615384615
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0.34615384615384615
Neurobion,Good and delivered on time,0.34134615384615385
Neurobion,Service as well as app(v fast,0.34134615384615385
Neurobion,The way of packing is good thank you,0.3389423076923077
Neurobion,The way of packing is good thank you,0.3389423076923077
Neurobion,its good for weak nerve and helps to work,0.3317307692307692
Neurobion,Complete vitamin B tablet,0.3293269230769231
Neurobion,Good for back pain due to deficiency of vitamin b,0.3245192307692308
Neurobion,Quick delivery with no problem,0.3245192307692308
Neurobion,Good price and quick delivery,0.32211538461538464
Neurobion,Genuine and good pricing,0.32211538461538464
Neurobion,Genuine and good pricing,0.32211538461538464
Neurobion,Good price and quick delivery,0.32211538461538464
Neurobion,Nice follow up from customer care,0.31490384615384615
Neurobion,Its a wonderful tablet.,0.31490384615384615
Neurobion,I purchase tables monthly once But the discount refund in the wallet is expiring before a month. What is the use of giving discount refund,0.3125
Neurobion,Nice Supplement .,0.3125
Neurobion,Good ... discount for all medicines should be more with no delivery charge for orders > 100,0.31009615384615385
Neurobion,Packing is nice,0.31009615384615385
Neurobion,Along with this i had initially ordered glycogen for which a prescription was called for But what i had unloaded was not a'exited as it was issued in 2015. Since this is regular medication for diabetic control age of the prescription should not matter.,0.3076923076923077
Neurobion,Along with this i had initially ordered glycogen for which a prescription was called for But what i had unloaded was not a'exited as it was issued in 2015. Since this is regular medication for diabetic control age of the prescription should not matter.,0.3076923076923077
Neurobion,Slow result. Take it for long time,0.3076923076923077
Neurobion,"Good, but after making order I realized that my mobile no mistaken typed wrong and I requested you to correct but you didn and due to this I and courier service person got too much trouble.",0.30528846153846156
Neurobion,No discount I got I got Usually 15 % from my chemist,0.30528846153846156
Neurobion,No discount I got I got Usually 15 % from my chemist,0.30528846153846156
Neurobion,Fast delivery Authentic product.,0.30288461538461536
Neurobion,I got all tablets except this one The service was good for all other tablets Since this tablet was not that costly I just left it without complaining,0.3004807692307692
Neurobion,Original product at great discount,0.2980769230769231
Neurobion,Original product at great discount,0.2980769230769231
Neurobion,Time required for is too much for customer care support,0.29086538461538464
Neurobion,Time required for is too much for customer care support,0.29086538461538464
Neurobion,Late Delivery and pattern of split one order in two,0.2860576923076923
Neurobion,You failed to deliver medicine twice and without any talk with me you have canceled my two orders,0.28125
Neurobion,You failed to deliver medicine twice and without any talk with me you have canceled my two orders,0.28125
Neurobion,Because I have not satisfied,0.2764423076923077
Neurobion,Very fine working in my bowl.Just I am eating more.digestion is good and i have some brisk.i happy to continue some months.Cost is very cheap.Lot of Thanks to Merkpharma and their mankind of services,0.27403846153846156
Neurobion,good product.,0.27163461538461536
Neurobion,Good product,0.27163461538461536
Neurobion,Do u mean the effects ?,0.27163461538461536
Neurobion,Good product,0.27163461538461536
Neurobion,Good product,0.27163461538461536
Neurobion,Stop Asking silly questions wasting time,0.2668269230769231
Neurobion,Product delivery is late,0.2548076923076923
Neurobion,Product delivery is late,0.2548076923076923
Neurobion,Its good,0.22115384615384615
Neurobion,Good tablet,0.22115384615384615
Neurobion,All good,0.22115384615384615
Neurobion,All good,0.22115384615384615
Neurobion,Yes liked,0.22115384615384615
Neurobion,All good,0.22115384615384615
Neurobion,Good one,0.22115384615384615
Neurobion,good one,0.22115384615384615
Neurobion,Its good,0.22115384615384615
Neurobion,Good one,0.22115384615384615
Neurobion,its good,0.22115384615384615
Neurobion,Good vitamin,0.22115384615384615
Neurobion,its good,0.22115384615384615
Neurobion,Good one,0.22115384615384615
Neurobion,good results,0.20673076923076922
Neurobion,Amazing work,0.20673076923076922
Neurobion,Good results,0.20673076923076922
Neurobion,good multivitamin,0.20432692307692307
Neurobion,Good supplement,0.20432692307692307
Neurobion,Good,0.20192307692307693
Neurobion,Good,0.20192307692307693
Neurobion,Good,0.20192307692307693
Neurobion,Good,0.20192307692307693
Neurobion,Good,0.20192307692307693
Neurobion,Good,0.20192307692307693
Neurobion,"Good,",0.20192307692307693
